159696,lampreas
159697,lampreas
159699,lamprea del Pacífico
159713,lamprea del Pacífico
159741,lamprea de Chapala
159742,lamprea de Jacona
159753,brujas
159756,bruja pecosa
159789,tiburones cornudos
159791,dormilón cornudo
159791,tiburón puerco
159795,dormilón japonés
159797,tiburón perro
159805,dormilón boquigrande
159811,tiburones anguila
159813,tiburón anguila
159814,tiburones cañabota
159819,marrajo
159819,tiburón de seis branquias
159826,marrajo ojigrande
159829,tiburón pinto
159844,tiburón de 7 branchias
159844,tiburón de siete branquias
159854,tiburones ballena
159857,dámero
159857,tiburón ballena
159870,tapicero zapatilla
159872,tapicero zapatudo
159875,tiburones toro
159880,tiburón dientes de perro
159888,tiburón arenero tigre
159888,tigre arenero
159897,tiburón cocodrilo
159901,jaquetones
159903,jaquetón de ley
159903,tiburón blanco
159907,pez elefante
159907,tiburón peregrino
159910,tiburón salmón
159916,tiburón zorro común
159916,zorro
159921,tiburón zorro ojón
159921,zorro ojón
159922,zorro pelágico
159924,dientuso azul
159924,mako
159926,dientuso prieto
159926,mako aletón
159926,marrajo carite
159928,tiburones zorro
159931,bamboa jaspeada
159942,bamboa punteada
159947,bamboa arábiga
159949,bamboa elegante
159975,gatas
159977,tiburón gata
159979,gata nodriza atezada
159981,tiburones bocones
159983,tiburón bocón
159985,pejegatos
159988,pejegato marrón
159996,gatica afilada
160030,gatica manchada
160054,gatica
160060,alitán mallero
160063,gatica prieta
160089,pejegato globo
160108,pejegato lima
160116,falsa gata
160136,pejegato renacuajo
160178,tiburones gambuso
160181,tiburón aceitoso
160189,tiburón tigre
160189,tintorera
160200,cazón de ley
160200,cazón de playa
160206,cazón antillano
160206,cazón de ley
160208,cazón bironche
160230,cazón dientón
160234,boca dulce
160234,cazón viuda
160235,cazón mamón
160236,cazón hilacho
160239,cazón segador
160252,cazón tripa
160268,tiburón amarillo
160268,tiburón gambuso
160275,cabeza de batea
160275,tiburón toro
160289,arenero
160289,tiburón aleta de cartón
160304,tiburón cangüay
160304,tiburón limón
160307,baboso
160307,tiburón narizón
160310,jaquetón
160310,tiburón piloto
160318,balicero
160318,tiburón volador
160330,galano
160330,tiburón oceánico
160336,cabeza dura
160336,tiburón coralino
160340,tiburón poroso
160345,tiburón de Galápagos
160346,tiburón cobrizo
160354,tiburón puntas blancas
160401,tiburón curro
160401,tiburón de arrecife
160409,galano dientefino
160409,tiburón dentiliso
160413,tiburón de noche
160413,tiburón nocturno
160424,tiburón azul
160433,galano de ley
160433,tiburón limón
160448,tiburón leopardo
160453,cazón coralero trompacorta
160488,tiburón coyotito
160497,tiburones martillo
160502,cornuda cabeza de pala
160502,cornuda de corona
160505,cabeza de martillo
160505,cornuda prieta
160508,cornuda
160508,cornuda común
160515,cornuda de ley
160515,cornuda gigante
160519,cornuda tudes
160522,cornuda coronada
160524,cornuda cuchara
160529,cazones
160562,tiburón turquino
160604,cazones aguijones
160610,tiburón dormilón del Pacífico
160617,cazón espinoso común
160617,galludo espinoso
160623,cazón aguijón cubano
160623,galludo cubano
160625,cazón aguijón galludo
160633,galludo manchado
160657,galludo enano
160683,tiburón cigarro
160716,tiburón espinoso negro
160718,tiburón pigmeo
160724,tiburón portugués
160783,angelotes
160785,angelote del Pacífico
160787,angelote del Atlántico
160807,peces sierra
160809,pez sierra
160809,pez sierra peine
160810,pez sierra común
160813,guitarras
160815,guitarra diablito
160816,guitarra trompa blanca
160817,guitarra
160818,guitarra viola
160824,guitarra espinuda
160826,guitarra rayada
160829,torpedos
160833,torpedo del Pacífico
160834,torpedo de lo alto
160834,torpedo del Atlántico
160840,torpedo
160845,rayas
160848,raya bruja gigante
160849,raya de California
160851,raya narigona
160854,raya estrellada
160855,raya naricita
160859,raya ocelada
160875,raya tigre
160946,rayas látigo
160949,raya látigo diamante
160951,raya americana
160951,raya látigo blanca
160953,raya enana
160953,raya látigo de espina
160954,raya látigo chata
160954,raya mediana
160956,raya látigo del Golfo
160956,raya máxima
160961,raya de papel
160962,raya cola de rata
160963,raya mariposa californiana
160976,águilas marinas
160978,chucho pintado
160978,obispo
160980,águila naríz de vaca
160981,tecolote
160985,cara de vaca
160985,gavilán cubanito
160990,mantas
160992,manta gigante
160997,manta del Golfo
160997,manta enana
160998,manta arpón
160999,manta mobula
161000,manta doblada
161002,rayas redondas
161003,rayas gavilán
161013,quimeras
161015,quimera manchada
161021,quimera
161064,esturiones
161067,esturión verde
161068,esturión blanco
161085,espátulas
161092,pejelagartos
161094,catán aguja
161095,catán pinto
161102,amias
161109,machetes
161111,banano
161111,machete del Atlántico
161112,machete del Pacífico
161114,sábalos
161116,sábalo
161119,macabíes
161121,macabí
161122,macabí de hebra
161125,anguilas de río
161127,anguila
161127,anguila americana
161130,anguila de aleta corta
161133,anguila australiana
161134,anguila japonesa
161135,anguilla moteada gigante
161136,anguilas fideo
161138,morenita
161138,morenita de arena
161143,anguila fideo aquillada
161143,morenita acanalada
161149,anguililla bembona
161152,anguililla de arrecife
161152,morena falsa de arrecife
161153,anguililla de collar
161153,morena falsa de collar
161160,morenas
161169,morena enana
161169,morena pigmea
161171,morena cadena
161171,morena jaspeada
161173,morena cebra
161176,morena estrellada
161180,morena mulata
161180,morena víbora
161181,morena castaña
161181,morena parda
161186,morena verde
161188,morena manchada
161189,morena de margen negro
161190,morena ocelada
161191,morena de polígonos
161191,morena polígona
161192,morena panal
161192,morena punteada
161193,morena amarilla
161193,morena de boca púrpura
161194,morena de California
161218,morena liquen
161235,morena cola negra
161237,morena cola dorada
161237,morena de cola dorada
161240,morena reticulada
161260,morena cabezona
161262,morena jaspeada
161279,anguilas de fango
161288,congrios picudos
161292,congrio colilargo
161292,serpentina dientona
161296,morenocio dentón
161299,morena arenera
161301,serpentinas
161314,serpentina noble
161324,congrios
161327,congrio dentudo
161328,congrio de aleta larga
161344,congrio algino
161344,congrio balear
161349,congrio estirado
161369,congrio
161369,congrio cola de bordes
161383,congrio plumilla
161402,congrio nariz colgada
161419,tiesos
161421,safío de llave
161421,tieso de cayo
161423,safío pardo
161425,tieso tiznado
161427,tieso moteado
161437,tieso pelo de burro
161438,tieso fastidioso
161439,tieso bobo
161444,tieso tigre
161449,safío de manchas blancas
161449,tieso afilado
161450,safío ocelado
161450,tieso manchas doradas
161452,tieso chato
161453,safío pecoso
161453,tieso gusano
161454,tieso lombriz
161465,safío de manchas negras
161468,tieso del Pacífico
161469,tieso amarillo
161472,lairón
161522,tieso elástico
161529,safío amarillo
161529,tieso alacrán
161543,tieso de Cortés
161544,tieso merienda
161547,tieso pustuloso
161551,safío dentudo lunado
161551,tieso cucharón manchado
161553,safío dentudo punteado
161553,tieso pecoso
161578,anguilas branquias bajas
161597,anguila panzacorta
161612,anguilas tijera
161624,tijera esbelta
161678,anguilas espinosas
161700,sardinas
161702,sábalo americano
161729,sardina monterrey
161733,sardina escamitas
161734,sardina lacha
161737,sardina molleja
161738,sardina maya
161739,sardina del Papaloapan
161741,sardina norteña
161743,sardina canalera
161743,sardina japonesa
161748,machuelo
161748,sardina vivita de hebra
161750,sardina crinuda
161751,sardina crinuda machete
161753,sardina escamuda
161753,sardinita carapachona
161754,sardina de ley
161754,sardinita de ley
161755,sardina escamudina
161755,sardinita vivita escamuda
161757,sardinita plumilla
161759,manjúa
161759,sardinita flaca
161760,sardineta
161760,sardinita ojito
161761,sardinita de cayo
161763,sardina de España
161763,sardina española
161770,anchoa pelada
161776,sardina machete chata
161785,arenquillo fino
161796,sábalo chacunda
161807,macuelo narigón
161811,alosa chata
161822,sardina arco iris
161825,aranque banda azul
161828,anchoveta norteña
161835,anchoita japonesa
161838,anchoa legítima
161838,manjúa listada
161839,anchoa de caleta
161840,anchoa cubana
161840,manjúa cubana
161841,anchoa ojuda
161841,manjúa ojuda
161842,anchoa mulata
161842,manjúa mulata
161846,anchoa de cayo
161846,manjúa de los cayos
161847,anchoa alta
161848,anchoa delicada
161850,anchoa persistente
161851,anchoa golfina
161857,anchoa chata
161857,manjúa chata
161861,anchoveta rabo amarillo
161861,bocón
161862,anchoveta bocona
161870,boquerón indio
161877,bocarte belama
161883,arencón dorab
161884,arencón de aleta blanca
161903,ojos de luna
161908,cuchillos de pluma
161931,truchas y salmones
161977,salmón plateado
161980,salmón boquinegra
161983,trucha degollada
161989,trucha arcoiris
161992,trucha dorada mexicana
162003,trucha de arroyo
162028,capellanes
162057,argentinas
162067,argentina
162067,argentina estriada
162068,argentina del Pacífico
162080,capellanes mesopelágicos
162096,lengualisa californiana
162099,peces duende
162137,lucios
162146,peces del fango
162167,luciérnaga bicolor
162175,luciérnaga palida
162183,luciérnaga atlántica
162185,luciérnaga dentada
162189,luciérnaga amarilla
162194,luciérnaga orbitaria
162212,peces hacha
162215,pez hacha plateado
162216,pez hacha laminado
162219,pez hacha ganchudo
162223,pez hacha aquillado
162224,pez hacha linterna
162227,pez hacha transparente
162236,tachonado
162272,mandibulón negro
162279,víbora del Pacífico
162280,víbora oscura
162281,víbora marina
162282,peces demonios
162284,pez dragón barbudo
162300,dragón negro
162372,aulopus amarillento
162374,chiles
162376,chile apestoso
162376,lagarto máximo
162377,chile manchado
162377,lagarto manchado
162378,chile lucio
162379,chile barbado
162379,lagarto barbado
162382,chile rojo
162382,lagarto rojizo
162384,lagarto dos manchas
162387,lagarto jaspeado
162388,lagarto kaianus
162389,lagarto dos Capricorn
162390,lagarto de Doak
162395,lagarto indico
162396,lagarto faro
162398,lagarto de cruces
162402,lagarto espadachín
162404,lagarto tectus
162408,chile brasileño
162408,lagarto brasileño
162410,chile caribeño
162410,lagarto caribeño
162411,chile espinoso
162411,lagarto espinoso
162413,lagarto grácil
162414,lagarto tumbil
162416,lagarto nubífero
162417,lagarto escamoso
162420,chile chato
162420,lagarto ñato
162425,bumalo
162427,ojiverdes
162430,ojiverde chato
162430,ojiverde ñato
162435,ojiverde espátula
162435,ojiverde truculento
162463,barracudinas
162466,barracudina listada
162479,barracudina incolora
162492,barracudina pequeña
162516,barracudina antifaz
162523,lanzones
162527,conejo de lo alto
162527,lanzón picudo
162530,conejo
162532,dagas
162548,ojos de perla
162550,perlado norteño
162575,linternillas
162577,diente de perro
162584,linternilla californiana
162618,pez linterna problemático
162654,linternilla brillante
162664,linternilla norteña
162673,linternilla azul
162677,linternilla de Diogenes
162682,pez linterna suborbital
162685,linternilla luciérnaga
162720,pez linterna
162729,pez linterna de Valdivia
162732,pez linterna ojinegro
162766,linternilla mexicana
162836,sabalotes
162838,sabalote
162848,carácidos
162850,sardinita mexicana
163308,cuchillos
163342,carpas
163342,carpas y carpitas
163342,carpitas
163344,carpa común
163350,carpa dorada
163365,carpa Chamizal
163384,carpita rinconera
163387,carpita pinta
163388,carpita locha
163410,carpita texana
163414,carpita fantasma
163418,carpita chata
163419,carpita arenera
163431,carpita tamaulipeca
163434,carpita chihuahuense
163450,carpita del Bravo
163486,carpita de El Paso
163508,rodapiedras del centro
163510,rodapiedras mexicano
163513,carpa obispa
163514,carpa diabla
163517,carpita cabezona
163518,carpita cabeza de toro
163525,carpa gigante del Colorado
163533,pupo panzaverde
163537,carpa herbívora
163552,carpa sonorense
163553,carpa elegante
163554,carpa de Chihuahua
163557,carpa púrpura
163560,carpa del Gila
163691,carpa plateada
163692,carpa cabezona
163780,carpita yaqui
163792,carpita roja
163799,carpita río del norte
163809,carpita colinegra
163864,carpa pecosa
163892,matalotes
163900,matalote yaqui
163901,matalote del desierto
163905,matalote de Sonora
163910,matalote del Bravo
163919,matalote chato
163931,matalote gris
163953,matalote azul
163955,matalote boquín
163957,matalote negro
163968,matalote jorobado
163976,lochas
163995,bagres de agua dulce
163997,bagre azul
163998,bagre de canal
164000,bagre yaqui
164001,bagre lobo
164029,bagre piltonte
164039,bagre torito negro
164041,bagre torito amarillo
164118,bagres laberintos
164157,bagres marinos
164159,bagre
164159,bagre bandera
164161,bagre chihuil
164187,bagres sierra
164234,patuna canina
164236,patuna rayada
164237,juiles
164246,bagre de Rio
164279,coridoras
164340,plecóstomas
164375,plecóstoma del Orinoco
164388,peces cavernícolas
164403,percas pirata
164407,percas falsas
164412,peces sapo
164414,sapo aleta lucia
164420,sapo aleta pintada
164421,doradilla
164421,sapo narinero
164424,sapo boquiblanca
164424,sapo de boca blanca
164425,sapo leopardo
164428,sapo bocon
164431,sapo
164434,sapo cano
164457,chupapiedras
164459,chupapiedra norteña
164460,cazoleta
